Thermococcus pacificus Miroshnichenko et al. (ATCC 700653D),$314.00,$314.00,NA,NA,Genomic DNA from Thermococcus pacificus DSM 10394 [ATCC 700653],1,frozen Total DNA: 10 ug,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/700653D.ashx
Streptococcus salivarius subsp. salivarius Andrewes and Horder (ATCC BAA-1024D-5),$314.00,$314.00,seqeunce available,Streptococcus salivarius Andrewes and Horder,Genomic DNA from strain DSM 13084 (ATCC BAA-1024),1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1024D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Choleraesuis (ATCC 10708D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. enterica serovar Choleraesuis strain ETS 34; CIP 104220 [ATCC 10708],1,dried At least 5 ug in 1 X TE bufferOD260/OD280: 1.6 to 2.1,NA,NA,NA,NA,NA,Bacterial resistance testing textilesTesting antimicrobial agentTesting disinfectantsEvaluation of disinfectants in field conditionsEmerging infectious disease research,https://www.atcc.org/~/ps/10708D-5.ashx
Mycobacterium tuberculosis (Zopf) Lehmann and Neumann (ATCC 25177D-5),$670.00,$670.00,seqeunce available,NA,Genomic DNA from Mycobacterium tuberculosis Strain H37Ra [ATCC 25177],1,freeze-dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,Respiratory research,https://www.atcc.org/~/ps/25177D-5.ashx
Streptococcus mutans Clarke (ATCC 25175D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Streptococcus mutans strain NCTC 10449 [ATCC 25175],1,dried At least 5 ug in 1X TE buffer,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays.",https://www.atcc.org/~/ps/25175D-5.ashx
Streptococcus gallolyticus Osawa et al. emend. Schlegel et al. (ATCC 9809D-5),$314.00,$314.00,NA,NA,Genomic DNA from Streptococcus gallolyticus [ATCC 9809],1,dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280:  1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/9809D-5.ashx
Burkholderia cenocepacia (ATCC BAA-245D-5),$314.00,$314.00,seqeunce available,Burkholderia cepacia (Palleroni and Holmes) Yabuuchi et al.,Genomic DNA from Burkholderia cenocepacia strain LMG 16656 [ATCC BAA-245],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-245D-5.ashx
Acholeplasma laidlawii (Sabin) Edward and Freundt (ATCC 23206D),$336.00,$336.00,NA,NA,Genomic DNA from Acholeplasma laidlawii Strain PG8 [ATCC 23206],1,frozen Concentration:  1 ng/uLVolume:  50 uLTotal DNA:  50 ng,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/23206D.ashx
Methanococcus maripaludis Jones et al. (ATCC BAA-1332D-5),$314.00,$314.00,NA,NA,Genomic DNA from Methanococcus maripaludis strain C6 [ATCC BAA-1332],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1332D-5.ashx
Staphylococcus aureus subsp. aureus Rosenbach (ATCC 700698D-5),$336.00,$336.00,NA,Staphylococcus aureus Rosenbach,Genomic DNA from strain Mu3 [ATCC X700698],1,freeze-dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Drug discovery,https://www.atcc.org/~/ps/700698D-5.ashx
Streptococcus pneumoniae (Klein) Chester (ATCC 6314D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from [ATCC 6314],1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/6314D-5.ashx
Bartonella bacilliformis (Strong et al.) Strong et al. (ATCC 35685D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Bartonella bacilliformis strain KC583 [ATCC 35685],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/35685D-5.ashx
Lactococcus lactis subsp. lactis (Lister) Schleifer et al. (ATCC 19435D-5),$336.00,$336.00,seqeunce available,Streptococcus sp.,Genomic DNA from Lactococcus lactis subsp. lactis strain NCTC 6681 [ATCC 19435],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/19435D-5.ashx
Campylobacter upsaliensis Sandstedt and Ursing (ATCC BAA-1059D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Campylobacter upsaliensis strain RM 3195 [ATCC BAA-1059],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1059D-5.ashx
Rhodobacter azotoformans (ATCC 17025D-5),$336.00,$336.00,NA,Rhodopseudomonas spheroides van Niel,Genomic DNA from Rhodobacter azotoformans strain ATH 2.4.3 [ATCC 17025],1,"dried Total DNA:  At least 5 ug in 1X TE buffer, dried.OD260/OD280:  1.6 to 2.0",NA,NA,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/17025D-5.ashx
Staphylococcus hominis subsp. novobiosepticus Kloos et al. (ATCC 700236D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Staphylococcus hominis subsp. novobiosepticus strain R22 [ATCC 700236],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/700236D-5.ashx
Listeria innocua Seeliger (ATCC 33091D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Listeria innocua Strain SLCC 3423 [ATCC 33091],1,dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280:  1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/33091D-5.ashx
Acholeplasma laidlawii (Sabin) Edward and Freundt (ATCC qCRM-23206D),"For-Profit:
$3,177.00",,NA,NA,"Genomic DNA from Acholeplasma laidlawii strain PG8 [NCTC 10116, PG8; A]",1,frozen Specification range: 1x106 - 1x107 genome copies/uL,NA,NA,-70Celsius  or colder,NA,NA,"Quantitative external control produced under an ISO 17034 accredited process for use in testing and calibration in ISO 17025 accredited laboratories, inclusivity/exclusivity testing, establishing limits of detection, verification or comparison of test methods, and other molecular applications.",https://www.atcc.org/~/ps/qCRM-23206D.ashx
Escherichia fergusonii Farmer et al. (ATCC 35469D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Escherichia fergusonii strain CDC 0568-73 [ATCC 35469],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/35469D-5.ashx
Bacillus thuringiensis Berliner (ATCC 35646D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Bacillus thuringiensis Strain USDA H522 [ATCC 35646],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/35646D-5.ashx
Rhodobacter capsulatus (Molisch) Imhoff et al. (ATCC BAA-309D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Rhodobacter capsulatus strain SB1003 [ATCC BAA-309],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/BAA-309D-5.ashx
Mycoplasma genitalium Tully et al. (ATCC 33530D),"For-Profit:
$402.00",,NA,NA,Genomic DNA from Mycoplasma genitalium Strain G37 [ATCC 33530],1,frozen Concentration:  1 ng/uLVolume: 50 uLTotal DNA:  50 ng,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/33530D.ashx
Citrobacter koseri Frederiksen (ATCC BAA-895D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Citrobacter koseri strain 4225-83 [ATCC BAA-895],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-895D-5.ashx
Anaerococcus prevotii (Foubert and Douglas) Ezaki et al. (ATCC 9321D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Anaerococcus prevotii strain PC 1 [ATCC 9321],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/9321D-5.ashx
Campylobacter jejuni subsp. jejuni (Jones et al.) Veron and Chatelain (ATCC 700819D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Campylobacter jejuni Strain NCTC 11168 [ATCC 700819],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/700819D-5.ashx
Mycobacterium smegmatis (Trevisan) Lehmann and Neumann (ATCC 23037D-5),$336.00,$336.00,NA,NA,Genomic DNA from Mycobacterium smegmatis strain 1102 [ATCC 23037],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/23037D-5.ashx
Streptomyces lividans (Krasil'nikov et al.) Pridham (ATCC 69445D),$314.00,$314.00,NA,NA,Genomic DNA from FD 29419 [ATCC 69445],1,dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/69445D.ashx
Mycoplasma pirum Del Giudice et al. (ATCC 25960D),$314.00,$314.00,NA,NA,Genomic DNA from Mycoplasma pirum strain Guidice HRC/70-159 [ATCC 25960],1,frozen Concentration: 1 ng/uLVolume: 50 uLTotal DNA: 50 ng,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/25960D.ashx
Vibrio cholerae Pacini (ATCC 39315D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from strain N16961 [ATCC 39315],1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/39315D-5.ashx
Serratia marcescens Bizio (ATCC 27137D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Serratia marcescens strain CDC 3100-71 [ATCC 27137],1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/27137D-5.ashx
Mycoplasma pirum Del Giudice et al. (ATCC 25960D),$314.00,$314.00,NA,NA,Genomic DNA from Mycoplasma pirum strain Guidice HRC/70-159 [ATCC 25960],1,frozen Concentration: 1 ng/uLVolume: 50 uLTotal DNA: 50 ng,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/25960D.ashx
Vibrio cholerae Pacini (ATCC 39315D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from strain N16961 [ATCC 39315],1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/39315D-5.ashx
Serratia marcescens Bizio (ATCC 27137D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Serratia marcescens strain CDC 3100-71 [ATCC 27137],1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/27137D-5.ashx
Cyanothece sp. (ATCC 51142D-5),$314.00,$314.00,NA,NA,Genomic DNA from Cyanothece sp. strain BH68 [ATCC 51142],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/51142D-5.ashx
Bordetella pertussis (Bergey et al.) Moreno-Lopez (ATCC BAA-1335D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Bordetella pertussis strain MN2531 [ATCC BAA-1335],1,dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1335D-5.ashx
Helicobacter pylori (Marshall et al.) Goodwin et al. (ATCC 43504D-5),$314.00,$314.00,seqeunce available,Helicobacter pylori (Marshall et al.) Goodwin et al.,Genomic DNA from Helicobacter pylori  strain NCTC 11637 [ATCC 43504],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/43504D-5.ashx
Salmonella bongori (Le Minor et al.) Reeves et al. (ATCC 43975D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Salmonella bongori strain 1224.72 [ATCC 43975],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/43975D-5.ashx
Methanococcus maripaludis Jones et al. (ATCC BAA-1331D-5),$550.00,$550.00,NA,NA,Genomic DNA from Methanococcus maripaludis strain C7 [ATCC BAA-1331],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1331D-5.ashx
Bordetella bronchiseptica (Ferry) Moreno-Lopez (ATCC BAA-588D-5),$336.00,$336.00,NA,NA,Genomic DNA from RB50,1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-588D-5.ashx
Staphylococcus epidermidis (Winslow and Winslow) Evans (ATCC 12228D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Staphylococcus epidermidis FDA strain PCI 1200  [ATCC 12228],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Food testing,https://www.atcc.org/~/ps/12228D-5.ashx
Mycobacterium bovis Karlson and Lessel (ATCC BAA-935D-2),$715.00,$715.00,NA,NA,Genomic DNA from Mycobacterium bovis Strain AF 2122/97 [ATCC BAA-935],1,frozen Total DNA: At least 2 ug in 1X TE bufferOD260/OD280:  1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-935D-2.ashx
Salmonella enterica  subsp. salamae (Le Minor et al.) Le Minor and Popoff (ATCC BAA-1582D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. salamae strain MZ1441 ATCC BAA-1582],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1582D-5.ashx
Neisseria meningitidis (Albrecht and Ghon) Murray (ATCC 53414D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Neisseria meningitidis [ATCC 53414],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/53414D-5.ashx
Prevotella melaninogenica (Oliver and Wherry) Shah and Collins emend. Wu et al. (ATCC 25845D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Prevotella melaninogenica strain VPI 2381 [ATCC 25845],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/25845D-5.ashx
Hungateiclostridium thermocellum Zhang et al. (ATCC 27405D-5),$336.00,$336.00,seqeunce available,Clostridium thermocellum Viljoen et al.,Genomic DNA from Hungateiclostridium thermocellum Strain VPI 7372 [ATCC 27405],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,Biotechnology,https://www.atcc.org/~/ps/27405D-5.ashx
Tatlockia micdadei Garrity et al. (ATCC 33218D-5),$336.00,$336.00,seqeunce available,Legionella micdadei Hebert et al.,Genomic DNA from strain TATLOCK [ATCC 33218],1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/33218D-5.ashx
Clostridioides difficile (Prevot) Lawson et al. (ATCC BAA-1872D-5),$336.00,$336.00,seqeunce available,Clostridium difficile (Hall and O'Toole) Prevot,Genomic DNA from Clostridioides difficile strain 4206 [ATCC BAA-1872],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1872D-5.ashx
Corynebacterium glutamicum (Kinoshita et al.) Abe et al. (ATCC 13032D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Corynebacterium glutamicum strain 534 [ATCC 13032],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/13032D-5.ashx
Escherichia coli (Migula) Castellani and Chalmers (ATCC 700927D-5),$336.00,$336.00,NA,NA,Genomic DNA from Escherichia coli strain EDL 933 [ATCC 700927],1,dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/700927D-5.ashx
Treponema denticola (ex Flügge) Chan et al. (ATCC 35405D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Treponema denticola strain a [ATCC 35405],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/35405D-5.ashx
Salmonella enterica subsp. houtenae (Le Minor et al.) Le Minor and Popoff (ATCC BAA-1581D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. houtenae strain MZ1442 [ATCC BAA-1581],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1581D-5.ashx
Streptococcus gordonii Kilian et al. (ATCC 35105D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from strain Challis CH1 (DL1) (ATCC 35105),1,freeze-dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/35105D-5.ashx
Gemella haemolysans (Thjotta and Boe) Berger (ATCC 10379D-5),$314.00,$314.00,NA,NA,Genomic DNA from Gemella haemolysans strain NCTC 5414 [ATCC 10379],1,"dried Total DNA:  At least 5 ug in 1X TE buffer, dried.OD260/OD280:  1.6 to 2.0",NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/10379D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Infantis (ATCC BAA-1675D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. enterica serovar Infantis strain MZ1479 [ATCC BAA-1675],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1675D-5.ashx
Enterococcus faecium (Orla-Jensen) Schleifer and Kilpper-Balz (ATCC BAA-472D-5),$314.00,$314.00,NA,NA,Genomic DNA from Enterococcus faecium strain TEX16 [ATCC BAA-472],2,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-472D-5.ashx
Neisseria meningitidis (Albrecht and Ghon) Murray (ATCC 700532D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Neisseria meningitidis strain FAM18 [ATCC 700532],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/700532D-5.ashx
Helicobacter pylori (Marshall et al.) Goodwin et al. (ATCC 700824D-5),$336.00,$336.00,seqeunce available,Helicobacter pylori (Marshall et al.) Goodwin et al.,Genomic DNA from Helicobacter pylori strain J99 [ATCC 700824],1,dried Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/700824D-5.ashx
Mycoplasma hyorhinis  (ATCC 17981D),$336.00,$336.00,NA,Mycoplasma hyorhinis Switzer,Genomic DNA from Mycoplasma hyorhinis strain BTS-7 [ATCC 17981],1,frozen Total DNA: 10 ng,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/17981D.ashx
Acinetobacter baumannii Bouvet and Grimont (ATCC 17978D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Acinetobacter baumannii Strain 5377 [ATCC 17978],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/17978D-5.ashx
Rhodopseudomonas palustris (Molisch) van Niel (ATCC BAA-1122D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Rhodopseudomonas palustris strain HaA2 [ATCC BAA-1122],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1122D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Typhimurium (ATCC 700720D-5),$336.00,$336.00,seqeunce available,Salmonella choleraesuis subsp. choleraesuis (Smith) Weldin serovar Typhimurium,Genomic DNA from Salmonella enterica subsp. enterica serovar Typhimurium Strain LT2 [ATCC 700720],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/700720D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Typhimurium (ATCC 13311D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. enterica serovar Typhimurium strain NCTC 74 [ATCC 13311],1,frozen Total DNA: At least 5 ug in 1X TE buffer.OD260/OD280:  1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/13311D-5.ashx
Bifidobacterium longum subsp. infantis (Reuter) Mattarelli et al. (ATCC 15697D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Bifidobacterium longum subsp. infantis strain S12 [ATCC 15697],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/15697D-5.ashx
Bacillus thuringiensis Berliner (ATCC 33679D),$336.00,$336.00,NA,NA,Genomic DNA from Bacillus thuringiensis strain NRRL B-3792 [ATCC 33679],1,dried Total DNA: 10 ug,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/33679D.ashx
Escherichia coli (Migula) Castellani and Chalmers (ATCC 25922D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Escherichia coli strain FDA strain Seattle 1946 [ATCC 25922],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Food testing,https://www.atcc.org/~/ps/25922D-5.ashx
Methanococcus aeolicus (ATCC BAA-1280D-5),$550.00,$550.00,NA,NA,Genomic DNA from Methanococcus aeolicus strain Nankai-3 [ATCC BAA-1280],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1280D-5.ashx
Staphylococcus epidermidis (Winslow and Winslow) Evans (ATCC 35984D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Staphylococcus epidermidis strain RP62A [ATCC 35984],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/35984D-5.ashx
Pseudomonas protegens Ramette et al. (ATCC BAA-477D-5),"For-Profit:
$376.00",,seqeunce available,Pseudomonas fluorescens Migula,Genomic DNA from Pseudomonas protegens strain Pf-5 [ATCC BAA-477],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-477D-5.ashx
Stenotrophomonas maltophilia (Hugh) Palleroni and Bradbury (ATCC 13637D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Stenotrophomonas maltophilia strain 810-2 [ATCC 13637],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/13637D-5.ashx
Staphylococcus aureus subsp. aureus Rosenbach (ATCC 35556D-5),$314.00,$314.00,seqeunce available,Staphylococcus aureus Rosenbach,Genomic DNA from Staphylococcus aureus subsp. aureus strain SA113 [ATCC 35556],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/35556D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Paratyphi B var. Java (ATCC BAA-1584D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. enterica serovar Paratyphi B var. Java strain MZ1439 [ATCC BAA-1584],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1584D-5.ashx
Mycoplasma hominis  (ATCC qCRM-27545D),$566.00,$566.00,NA,NA,Genomic DNA from Mycoplasma hominis strain [LBD-4],1,frozen Specification range: 1x106 - 1x107 genome copies/uL,NA,NA,-70Celsius  or colder,NA,NA,"Quantitative external control produced under an ISO 17034 accredited process for use in testing and calibration in ISO 17025 accredited laboratories, inclusivity/exclusivity testing, establishing limits of detection, verification or comparison of test methods, and other molecular applications.",https://www.atcc.org/~/ps/qCRM-27545D.ashx
Synechocystis sp. (ATCC 27184D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Synechocystis sp. strain PCC 6803 [ATCC 27184],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/27184D-5.ashx
Salmonella enterica subsp. enterica (ex Kauffmann and Edwards) Le Minor and Popoff serovar Enteritidis (ATCC BAA-1734D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Salmonella enterica subsp. enterica serovar Enteritidis strain MZ1486 [ATCC BAA-1734],1,freeze-dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1734D-5.ashx
Klebsiella pneumoniae (Schroeter) Trevisan (ATCC BAA-2146D-5),$336.00,$336.00,seqeunce available,NA,"Genomic DNA from Klebsiella pneumoniae strain 1000527, 7561 [ATCC BAA-2146]",1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-2146D-5.ashx
Vibrio parahaemolyticus (Fujino et al.) Sakazaki et al. (ATCC 17802D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Vibrio parahaemolyticus strain EB101 [ATCC 17802],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/17802D-5.ashx
Pseudomonas aeruginosa (Schroeter) Migula (ATCC 47085D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Pseudomonas aeruginosa strain PAO1-LAC [ATCC 47085],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/47085D-5.ashx
Escherichia coli (Migula) Castellani and Chalmers (ATCC 11229D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Escherichia coli  strain AMC 198 [ATCC 11229],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,Food testing,https://www.atcc.org/~/ps/11229D-5.ashx
Geobacillus stearothermophilus (Donk) Nazina et al. (ATCC 12980D-5),$336.00,$336.00,seqeunce available,Bacillus stearothermophilus Donk,Genomic DNA from Geobacillus stearothermophilus strain NCA 26 [ATCC 12980],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/12980D-5.ashx
Streptomyces avermitilis (ex Burg et al.) Kim and Goodfellow (ATCC 31267D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from NRRL 8165 (ATCC 31267),1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/31267D-5.ashx
